score	negative_comment	city_name	date	positive_comment	target	overall_comment
9.2		kao-hsiung	2018年9月25日		贝壳窝港都青年旅舍 - 高雄	位置超好。
10		t-ai-pei	2018年11月3日		信星青年旅馆 - 台北车站	入住感觉打扫的超干净 空气中都弥漫着消毒水的味道...
8.3		t-ai-pei	2018年11月3日		信星青年旅馆 - 台北车站	员工很好，热情，公共活动厅很漂亮，明亮
8.8		kao-hsiung	2019年2月23日		康桥商旅 - 六合夜市中正馆	地理位置好，走到六合夜市5分钟。
8.8		kao-hsiung	2019年2月20日		康桥商旅 - 六合夜市中正馆	晚上到达酒店有免费的晚餐，虽然样数少但是很好吃。
8.8		kao-hsiung	2017年10月15日		Greet Inn 喜迎旅店	值得再次入住。
9.6		kao-hsiung	2017年10月11日		Greet Inn 喜迎旅店	来台湾住的最舒心的一晚
10		kao-hsiung	2018年8月27日		天艺商旅	离六合夜市很近～很新～
9.2		kao-hsiung	2018年8月18日		天艺商旅	距离六合夜市很近
10		kao-hsiung	2017年10月20日		乐逸旅居	最好的选择！
10		kao-hsiung	2018年3月12日		秝芯旅店六合馆	总体比较满意。
10		kao-hsiung	2018年3月9日		秝芯旅店六合馆	前台态度非常好，还有接送车等服务，各种方面都很不错
9.2		kao-hsiung	2019年5月5日		帕铂舍旅	酒店设计得很棒。美中不足就是有时有噪音。试了酒店备的耳塞，可减少一些噪音
10		kao-hsiung	2018年2月16日		旅悦青年旅馆	老板很用心，完全是按照家的方式去设计青旅。
6.7		kao-hsiung	2018年2月4日		旅悦青年旅馆	位置不错，公共场合很大，背包客氛围很好
10		kao-hsiung	2018年9月30日		巨蛋旅店	超级好 位置好 房间好 景色好 完全超出预期
10		kao-hsiung	2018年9月12日		巨蛋旅店	方便，干净，卫生
5.4		kao-hsiung	2018年9月25日		贝壳窝港都青年旅舍 - 高雄	顺时针环岛，可能在东部订的青旅都超好，服务人员态度都很好...
8.3		kao-hsiung	2018年9月20日		贝壳窝港都青年旅舍 - 高雄	地理位置非常好，很方便，性价比高，洗手间浴室非常干净！
10		t-ai-pei	2018年11月2日		信星青年旅馆 - 台北车站	工作人员很热情，友善。
10		t-ai-pei	2018年11月2日		信星青年旅馆 - 台北车站	非常满意！他们家的青旅环境优美！尤其是交谊厅，房间还蛮舒服的！
10		kao-hsiung	2019年2月17日		康桥商旅 - 六合夜市中正馆	非常舒适的酒店
9.6		kao-hsiung	2019年2月15日		康桥商旅 - 六合夜市中正馆	1，地理位置优越，步行300米就是美丽岛捷运站...
10		kao-hsiung	2017年10月9日		Greet Inn 喜迎旅店	很棒。
9.6		kao-hsiung	2017年10月8日		Greet Inn 喜迎旅店	工作人员服务态度非常好，非常满意。
10		kao-hsiung	2018年8月16日		天艺商旅	房间很干净。
10		kao-hsiung	2018年8月6日		天艺商旅	去哪都挺方便的
10		kao-hsiung	2017年10月17日		乐逸旅居	很享受
9.6		kao-hsiung	2017年10月9日		乐逸旅居	此次在台湾住的最满意的一家旅馆
8.8		kao-hsiung	2018年3月8日		秝芯旅店六合馆	位置不错，接待服务生态度很亲切，房间内还提供泡面。
7.9		kao-hsiung	2018年2月28日		秝芯旅店六合馆	位置很好，设计风格独特小孩子喜欢，枕头很舒服。
9.6		kao-hsiung	2019年5月4日		帕铂舍旅	台湾花莲垦丁高雄，最后一晚住这里...
7.5		kao-hsiung	2019年5月3日		帕铂舍旅	環境不錯 靠近捷運站 裝修設計挺不錯
6.7		kao-hsiung	2017年12月17日		旅悦青年旅馆	床铺没有隔帘，导致被空调吹感冒。在12月的高雄半夜被人用16度的冷气吹的！
9.2		kao-hsiung	2017年10月8日		旅悦青年旅馆	床和被子都非常舒服，电视可以看youtube！
7.5		kao-hsiung	2018年7月10日		巨蛋旅店	离捷运站很近，早餐丰富
9.2		kao-hsiung	2018年4月4日		巨蛋旅店	早餐一般
10		kao-hsiung	2018年9月14日		贝壳窝港都青年旅舍 - 高雄	交通超级便利，周边有好多吃的。
7.5		kao-hsiung	2018年9月11日		贝壳窝港都青年旅舍 - 高雄	位置便利 临近中央公园
10		t-ai-pei	2018年11月1日		信星青年旅馆 - 台北车站	非常棒
10		t-ai-pei	2018年10月31日		信星青年旅馆 - 台北车站	下次来台北还住这里
7.1		kao-hsiung	2019年2月13日		康桥商旅 - 六合夜市中正馆	冰激凌吃到饱
8.8		kao-hsiung	2019年2月13日		康桥商旅 - 六合夜市中正馆	早餐品种不错，但是我在高丽菜粥里吃到①小块硬塑料片，...
10		kao-hsiung	2017年10月7日		Greet Inn 喜迎旅店	位置離六合夜市很近，離捷運也近。
9.2		kao-hsiung	2017年10月3日		Greet Inn 喜迎旅店	整个酒店设施简约现代！
8.3		kao-hsiung	2018年7月30日		天艺商旅	环境有特色
9.6		kao-hsiung	2018年7月18日		天艺商旅	乾淨整潔，設計風格獨特，空間很大
8.8		kao-hsiung	2017年10月7日		乐逸旅居	不错
10		kao-hsiung	2017年10月2日		乐逸旅居	很方便
9.2		kao-hsiung	2018年2月23日		秝芯旅店六合馆	离六合夜市非常近，位置很好，还提供接送火车站，感觉都很好
7.1		kao-hsiung	2018年2月23日		秝芯旅店六合馆	很适合带小朋友的亲子旅馆
9.6		kao-hsiung	2019年4月28日		帕铂舍旅	酒店摆设环境非常漂亮、地中海风格浓郁，房间很干净，视野也好。
7.5		kao-hsiung	2019年4月16日		帕铂舍旅	如果是来工作的话，住这里不错。
9.6		kao-hsiung	2017年10月3日		旅悦青年旅馆	储物柜在外面 另外没有遮阳篷
10		kao-hsiung	2017年9月28日		旅悦青年旅馆	下次到高雄还会去住的地方
10		kao-hsiung	2019年5月7日		高雄中央公园英迪格酒店	超出期待
5.8		kao-hsiung	2018年3月6日		巨蛋旅店	不值这个价
10		kao-hsiung	2018年2月17日		巨蛋旅店	物超所值
7.5		kao-hsiung	2018年8月9日		贝壳窝港都青年旅舍 - 高雄	柜台员工好好人～知道我病了关心以及帮助我！
7.9		kao-hsiung	2018年8月6日		贝壳窝港都青年旅舍 - 高雄	离中央公园站非常近，交通方便，屋子里的设施都很齐全...
9.6		t-ai-pei	2018年10月30日		信星青年旅馆 - 台北车站	地理位置极佳！
10		t-ai-pei	2018年10月30日		信星青年旅馆 - 台北车站	超级舒适的体验！
10		kao-hsiung	2019年2月10日		康桥商旅 - 六合夜市中正馆	综合来说还是很不错的，地理位置很好，服务也不错
7.9		kao-hsiung	2019年2月10日		康桥商旅 - 六合夜市中正馆	24小时供应好吃的冰激凌
10		kao-hsiung	2017年9月4日		Greet Inn 喜迎旅店	嘻嘻！！下次去高雄還住！！！ 
10		kao-hsiung	2017年8月28日		Greet Inn 喜迎旅店	服务很好
10		kao-hsiung	2018年7月11日		天艺商旅	房间超出我们预期，工作人员也很友善，住的很舒服。
10		kao-hsiung	2018年5月19日		天艺商旅	性價比超高
9.6		kao-hsiung	2017年9月29日		乐逸旅居	地理位置非常好，从高铁左营站可搭乘捷运直达
9.6		kao-hsiung	2017年9月29日		乐逸旅居	体验式的住宿。
9.6		kao-hsiung	2018年2月12日		秝芯旅店六合馆	首站住宿很不错
9.2		kao-hsiung	2018年2月10日		秝芯旅店六合馆	家的感觉
10		kao-hsiung	2019年4月10日		帕铂舍旅	总体上非常好，下次再来高雄还会住这里。
7.9		kao-hsiung	2019年3月12日		帕铂舍旅	早餐是定食，个人更喜欢自助式早餐。
10		kao-hsiung	2019年4月17日		旅悦青年旅馆	人很nice
10		kao-hsiung	2019年3月5日		旅悦青年旅馆	非常好的体验，大陆民宿需要学习
6.3		kao-hsiung	2019年5月5日		高雄中央公园英迪格酒店	酒店的地理位置就在地铁口，去景点很方便。
10		kao-hsiung	2019年4月6日		高雄中央公园英迪格酒店	賓至如歸
9.2		kao-hsiung	2017年10月10日		巨蛋旅店	非常方便的地点
7.5		kao-hsiung	2017年10月10日		巨蛋旅店	枕头过高，影响睡眠质量
10		kao-hsiung	2018年7月4日		贝壳窝港都青年旅舍 - 高雄	住宿环境很干净，还送了早餐券和歌厅币，挺好的，经济实惠。
8.8		kao-hsiung	2018年6月26日		贝壳窝港都青年旅舍 - 高雄	第二次住貝殼窩高雄也還是很喜歡喔
8.8		t-ai-pei	2018年10月29日		信星青年旅馆 - 台北车站	交通在台北车站附近，比较方便，房间虽然比较小...
7.9		t-ai-pei	2018年10月26日		信星青年旅馆 - 台北车站	总体来说感觉不错
10		kao-hsiung	2019年2月2日		康桥商旅 - 六合夜市中正馆	位置很好，离夜市很近，地铁要走一段，但是也不远...
9.6		kao-hsiung	2019年1月31日		康桥商旅 - 六合夜市中正馆	早餐和宵夜不错，还有自助洗衣服务
10		kao-hsiung	2017年8月24日		Greet Inn 喜迎旅店	非常好
10		kao-hsiung	2017年8月23日		Greet Inn 喜迎旅店	明智的选择
9.6		kao-hsiung	2018年4月20日		天艺商旅	挺好的，性价比很高，离六合夜市也近，员工很热情。
10		kao-hsiung	2018年4月1日		天艺商旅	环境优美，位置优越，被褥整洁，有机会还会来的！
10		kao-hsiung	2017年9月26日		乐逸旅居	非常满意的一次体验
8.3		kao-hsiung	2017年9月6日		乐逸旅居	现代感强的舒适型酒店
10		kao-hsiung	2018年2月4日		秝芯旅店六合馆	非常棒
5.4		kao-hsiung	2018年2月3日		秝芯旅店六合馆	极不满意
10		kao-hsiung	2019年2月18日		帕铂舍旅	就在高雄站旁边，去哪里都方便，房间很宽敞，服务员态度很好。
8.8		kao-hsiung	2019年2月15日		帕铂舍旅	房间干净整洁、设施新、位置好、出行方便等都是非常满意的
10		kao-hsiung	2019年3月3日		旅悦青年旅馆	性价比不错的一家
8.8		kao-hsiung	2019年2月9日		旅悦青年旅馆	还可以
8.3		kao-hsiung	2019年3月14日		高雄中央公园英迪格酒店	位置好，捷运站旁边。
9.2		kao-hsiung	2019年2月12日		高雄中央公园英迪格酒店	下次还会选择
10		kao-hsiung	2017年10月8日		巨蛋旅店	很棒
9.6		kao-hsiung	2017年8月29日		巨蛋旅店	很棒
9.2		kao-hsiung	2018年6月6日		贝壳窝港都青年旅舍 - 高雄	位置超方便
10		kao-hsiung	2018年6月2日		贝壳窝港都青年旅舍 - 高雄	地点不错，容易找。
10		t-ai-pei	2018年10月26日		信星青年旅馆 - 台北车站	很棒的青旅！
10		t-ai-pei	2018年10月18日		信星青年旅馆 - 台北车站	干净，有秩序，公共空间我很喜欢
10		kao-hsiung	2019年1月29日		康桥商旅 - 六合夜市中正馆	非常好！
10		kao-hsiung	2019年1月8日		康桥商旅 - 六合夜市中正馆	高雄入住首选
10		kao-hsiung	2017年6月25日		Greet Inn 喜迎旅店	地理位置佳，房间干净整洁，装修很新，面积也很大。
10		kao-hsiung	2017年6月21日		Greet Inn 喜迎旅店	很好
9.2		kao-hsiung	2018年3月24日		天艺商旅	早餐一般，选择太少
9.6		kao-hsiung	2018年3月24日		天艺商旅	趣旅馆离市议会站比较近，从美丽岛下的话需要走15分钟吧。出来左走一个路口就是夜市。装修比较舒服，床大，浴室水流大，还有淋雨和浴缸，性价比高！柜台服务非常好，每次进出她们还都起立微笑:）太专业！
9.6		kao-hsiung	2017年8月18日		乐逸旅居	很不错哦，就是镜子太多
10		kao-hsiung	2017年8月16日		乐逸旅居	很好，还会再入住
7.5		kao-hsiung	2018年2月2日		秝芯旅店六合馆	手绘墙画很温馨，一楼大厅休息区很不错
9.2		kao-hsiung	2018年1月31日		秝芯旅店六合馆	亲子好体验
10		kao-hsiung	2019年2月12日		帕铂舍旅	極力推薦！！
6.3		kao-hsiung	2019年2月10日		帕铂舍旅	价格上一点也不值
10		kao-hsiung	2018年12月12日		旅悦青年旅馆	环境舒适
7.5		kao-hsiung	2018年12月10日		旅悦青年旅馆	价格适中，位置优越
10		kao-hsiung	2018年11月27日		高雄中央公园英迪格酒店	非常满意的体验。
9.6		kao-hsiung	2018年10月30日		高雄中央公园英迪格酒店	很棒的設計酒店
7.5		kao-hsiung	2017年8月5日		巨蛋旅店	干净整洁，设备很新
7.5		kao-hsiung	2017年7月4日		巨蛋旅店	😊
8.3		kao-hsiung	2018年5月15日		贝壳窝港都青年旅舍 - 高雄	地理位置很好，离捷运站很近。
7.9		kao-hsiung	2018年5月8日		贝壳窝港都青年旅舍 - 高雄	地理位置很好，房间略小
10		t-ai-pei	2018年10月15日		信星青年旅馆 - 台北车站	跟在家里一样，住的舒适开心
10		t-ai-pei	2018年10月15日		信星青年旅馆 - 台北车站	非常好 第一次住民宿 设施服务都非常棒 住客都很自觉 很安静
10		kao-hsiung	2019年1月8日		康桥商旅 - 六合夜市中正馆	性价比很高的一家酒店。
10		kao-hsiung	2019年1月7日		康桥商旅 - 六合夜市中正馆	有晚餐，温馨方便，婆婆八十了，不想出门觅食...
10		kao-hsiung	2017年6月8日		Greet Inn 喜迎旅店	性价比不错
9.2		kao-hsiung	2019年5月17日		Greet Inn 喜迎旅店	装潢很有特点，很细致
9.6		kao-hsiung	2018年3月23日		天艺商旅	性价比特别高，酒店很不错👍地理位置优越
7.9		kao-hsiung	2018年3月15日		天艺商旅	十分滿意
7.5		kao-hsiung	2017年8月16日		乐逸旅居	房间没有窗户
9.6		kao-hsiung	2017年8月2日		乐逸旅居	很好
6.7		kao-hsiung	2018年1月28日		秝芯旅店六合馆	地理位置不错，美丽岛走走就到。
10		kao-hsiung	2018年1月28日		秝芯旅店六合馆	舒适而方便的住宿
8.8		kao-hsiung	2019年2月2日		帕铂舍旅	OK 
10		kao-hsiung	2019年1月27日		帕铂舍旅	位置很好，就在高雄火车站旁。
10		kao-hsiung	2018年9月18日		旅悦青年旅馆	安靜舒適
10		kao-hsiung	2018年9月1日		旅悦青年旅馆	服务态度很好
10		kao-hsiung	2018年10月8日		高雄中央公园英迪格酒店	位置超赞 在中央公园对面 100米即为中央公园地铁站...
8.8		kao-hsiung	2018年10月8日		高雄中央公园英迪格酒店	有专门的衣帽间，洗手间和化妆间连在一起超级大...
7.1		kao-hsiung	2017年6月21日		巨蛋旅店	很好~
10		kao-hsiung	2018年3月22日		贝壳窝港都青年旅舍 - 高雄	值得推荐
9.6		kao-hsiung	2018年3月16日		贝壳窝港都青年旅舍 - 高雄	距離捷運站只需要5分鐘路程，附近商圈也很近
9.2		t-ai-pei	2018年10月14日		信星青年旅馆 - 台北车站	感觉很好
10		t-ai-pei	2018年10月14日		信星青年旅馆 - 台北车站	超棒的青旅，房间和洗漱间环境都很好，店家相当用心...
8.8		kao-hsiung	2019年1月2日		康桥商旅 - 六合夜市中正馆	第一次入住康橋除了浴室热水慢热，其它一切都非常好。
5.4		kao-hsiung	2018年12月31日		康桥商旅 - 六合夜市中正馆	餐饮还是不错的
10		kao-hsiung	2019年4月25日		Greet Inn 喜迎旅店	地理位置极佳
10		kao-hsiung	2019年2月7日		Greet Inn 喜迎旅店	地理位置很好 距离夜市很近 服务不错
10		kao-hsiung	2018年2月25日		天艺商旅	下次還要來❤️
7.5		kao-hsiung	2018年2月20日		天艺商旅	尚可。
8.8		kao-hsiung	2017年8月1日		乐逸旅居	早餐見用心
8.8		kao-hsiung	2017年7月31日		乐逸旅居	房间很不错～离六合夜市很近，交通还挺方便啦～
7.9		kao-hsiung	2018年1月3日		秝芯旅店六合馆	有免费班车！靠近夜市！服务生态度好！
10		kao-hsiung	2017年12月28日		秝芯旅店六合馆	交通方便，服务超棒，房间有个性话布置很干净
8.8		kao-hsiung	2019年1月7日		帕铂舍旅	设计感很强的现代舍旅，性价比很高，出行方便。
8.8		kao-hsiung	2019年1月5日		帕铂舍旅	地理位置绝佳。
10		kao-hsiung	2018年8月8日		旅悦青年旅馆	很不错！
10		kao-hsiung	2018年8月8日		旅悦青年旅馆	希望多一些这样的地方，温馨而实惠
10		kao-hsiung	2018年8月30日		高雄中央公园英迪格酒店	非常棒，窝心，贴心的服务。
9.6		kao-hsiung	2018年6月16日		高雄中央公园英迪格酒店	虽然只住了一天 但是首先离地铁站非常的近...
10		kao-hsiung	2018年3月7日		贝壳窝港都青年旅舍 - 高雄	非常舒适，推荐！！！
7.5		kao-hsiung	2018年3月6日		贝壳窝港都青年旅舍 - 高雄	Room is too wet
10		t-ai-pei	2018年10月13日		信星青年旅馆 - 台北车站	旅行中一个超出计划的景点
9.2		t-ai-pei	2018年10月11日		信星青年旅馆 - 台北车站	下次去台北还会住这里
10		kao-hsiung	2018年12月28日		康桥商旅 - 六合夜市中正馆	酒店直接给升级到了四人间 宽敞了很多
9.6		kao-hsiung	2018年12月26日		康桥商旅 - 六合夜市中正馆	地点和員工服務很好
10		kao-hsiung	2019年2月2日		Greet Inn 喜迎旅店	早餐
7.5		kao-hsiung	2019年2月1日		Greet Inn 喜迎旅店	总体性价比来看还可以 前台接待员非常热心 
10		kao-hsiung	2018年2月8日		天艺商旅	沒窗户
10		kao-hsiung	2018年2月8日		天艺商旅	正常
10		kao-hsiung	2017年7月28日		乐逸旅居	卫生好，环境好，位置好，下次还会来。
7.5		kao-hsiung	2017年7月14日		乐逸旅居	床太小，下午茶不错
10		kao-hsiung	2018年12月24日		帕铂舍旅	舒适，体贴
8.3		kao-hsiung	2018年12月23日		帕铂舍旅	服务
10		kao-hsiung	2018年7月9日		旅悦青年旅馆	环台骑行第一站
9.2		kao-hsiung	2018年2月25日		旅悦青年旅馆	基本满意，位置超赞
10		kao-hsiung	2018年5月27日		高雄中央公园英迪格酒店	很棒
7.5		kao-hsiung	2018年5月4日		高雄中央公园英迪格酒店	捷运出来就是酒店，交通便利，酒店后面就是新倔江商圈...
10		kao-hsiung	2018年3月6日		贝壳窝港都青年旅舍 - 高雄	超舒适的入住体验，以后还会选择。
10		kao-hsiung	2018年3月1日		贝壳窝港都青年旅舍 - 高雄	私密性很好的青旅
9.2		t-ai-pei	2018年10月11日		信星青年旅馆 - 台北车站	下次去台北还会住这里
10		t-ai-pei	2018年10月10日		信星青年旅馆 - 台北车站	非常干净，交谊厅和早餐都非常好，一切都那么有秩序
10		kao-hsiung	2018年12月18日		康桥商旅 - 六合夜市中正馆	宾至如归
10		kao-hsiung	2018年12月16日		康桥商旅 - 六合夜市中正馆	酒店员工态度很好。
10		kao-hsiung	2019年1月6日		Greet Inn 喜迎旅店	房間內風景很不錯，裝修新。
10		kao-hsiung	2019年1月1日		Greet Inn 喜迎旅店	房间的设计风格我非常喜欢，非常干净，还有大浴缸
10		kao-hsiung	2018年2月3日		天艺商旅	住宿非常舒适，早餐非常不错
10		kao-hsiung	2018年1月20日		天艺商旅	物超所值
8.8		kao-hsiung	2018年11月26日		帕铂舍旅	装修风格很是喜欢，就在捷运站旁边
10		kao-hsiung	2018年11月18日		帕铂舍旅	房间不算很大，2人住个4人间觉得还可以，卫生间不错...
7.5		kao-hsiung	2017年11月14日		旅悦青年旅馆	舒適，落腳，好地方。
8.8		kao-hsiung	2017年9月4日		旅悦青年旅馆	乾淨整潔，相當舒適。
9.6		kao-hsiung	2018年5月2日		高雄中央公园英迪格酒店	舒适
9.6		kao-hsiung	2018年3月20日		高雄中央公园英迪格酒店	很好的体验
9.6		kao-hsiung	2018年2月28日		贝壳窝港都青年旅舍 - 高雄	地理位置好。
10		kao-hsiung	2018年2月26日		贝壳窝港都青年旅舍 - 高雄	住宿非常舒服和干净，还会再来！
7.5		t-ai-pei	2018年10月9日		信星青年旅馆 - 台北车站	设施新，早餐很好，房间私密性好，公共空间最赞！
10		t-ai-pei	2018年10月9日		信星青年旅馆 - 台北车站	在台北车站附近的小巷子的楼上，设计风格很喜欢，简洁舒适也很干净
8.3		kao-hsiung	2018年12月15日		康桥商旅 - 六合夜市中正馆	在两个捷运站中间，还比较方便，去六合夜市也很近...
10		kao-hsiung	2018年12月14日		康桥商旅 - 六合夜市中正馆	开心
10		kao-hsiung	2018年12月29日		Greet Inn 喜迎旅店	距离夜市很近，位置很棒！设计简洁，服务很好，不错
7.9		kao-hsiung	2018年12月23日		Greet Inn 喜迎旅店	连着华润万家，做饭很方便
9.2		kao-hsiung	2018年1月12日		天艺商旅	舒适。
10		kao-hsiung	2017年12月28日		天艺商旅	地點交通便利，房間乾淨舒適~
9.6		kao-hsiung	2018年11月2日		帕铂舍旅	下次來還會選這裡
7.5		kao-hsiung	2018年10月29日		帕铂舍旅	普通大床房太狭窄，和更高一级房间相差太大。
10		kao-hsiung	2017年8月13日		旅悦青年旅馆	不错
9.2		kao-hsiung	2017年7月28日		旅悦青年旅馆	虽然实惠，但是品质也很好
8.8		kao-hsiung	2018年2月20日		高雄中央公园英迪格酒店	装饰很年轻时尚，地点就在中央公园对面离周围的商圈都很近...
9.6		kao-hsiung	2018年2月15日		高雄中央公园英迪格酒店	非常愉快的一次住宿
7.9		kao-hsiung	2018年2月23日		贝壳窝港都青年旅舍 - 高雄	非常适合背包客，或只过渡住一晚的客人
9.6		kao-hsiung	2018年2月23日		贝壳窝港都青年旅舍 - 高雄	舒适，性价比高
10		t-ai-pei	2018年10月8日		信星青年旅馆 - 台北车站	台北住宿必选
8.3		t-ai-pei	2018年10月7日		信星青年旅馆 - 台北车站	地理位置以及性价比。
9.6		kao-hsiung	2018年12月11日		康桥商旅 - 六合夜市中正馆	免费帮我升房了，24小时的甜点，咖啡和冰激凌一点不敷衍...
10		kao-hsiung	2018年11月15日		康桥商旅 - 六合夜市中正馆	交通非常便捷，就在夜市附近，逛累了就能回房间休息！
9.2		kao-hsiung	2018年10月7日		Greet Inn 喜迎旅店	卫生干净，房间宽敞。
10		kao-hsiung	2018年9月14日		Greet Inn 喜迎旅店	员工 态度很好
10		kao-hsiung	2017年12月26日		天艺商旅	房間乾淨也很新  浴室的水也很強 很棒
8.8		kao-hsiung	2017年12月10日		天艺商旅	尚可
10		kao-hsiung	2018年10月20日		帕铂舍旅	工作人员态度非常好。
8.8		kao-hsiung	2018年10月18日		帕铂舍旅	新, 打掃也乾淨, CP值OK, 地點方便
8.3		kao-hsiung	2017年12月27日		秝芯旅店六合馆	再见 高雄
9.6		kao-hsiung	2017年6月26日		旅悦青年旅馆	很方便。
8.8		kao-hsiung	2017年6月25日		旅悦青年旅馆	地点很棒的旅社
9.6		kao-hsiung	2019年5月6日		住饭店	会再次入住！
10		kao-hsiung	2017年12月12日		高雄中央公园英迪格酒店	房间非常有设计感，很大很舒服，物超所值，果然是Indigo
9.2		kao-hsiung	2017年12月10日		高雄中央公园英迪格酒店	总体很好，性价比高！
9.2		kao-hsiung	2018年2月19日		贝壳窝港都青年旅舍 - 高雄	非常满意
10		kao-hsiung	2018年2月13日		贝壳窝港都青年旅舍 - 高雄	意外收获
10		t-ai-pei	2018年10月7日		信星青年旅馆 - 台北车站	位置特别好，干净，整洁。
9.2		t-ai-pei	2018年10月7日		信星青年旅馆 - 台北车站	整体非常满意
10		kao-hsiung	2018年11月13日		康桥商旅 - 六合夜市中正馆	很贴心的服务
8.3		kao-hsiung	2018年11月5日		康桥商旅 - 六合夜市中正馆	基本上一直有免费供应的餐食，位置方便离夜市很近...
10		kao-hsiung	2018年7月30日		Greet Inn 喜迎旅店	服务很好 装修很喜欢 设计很棒 干净安静
10		kao-hsiung	2018年6月20日		Greet Inn 喜迎旅店	特别好
8.8		kao-hsiung	2017年11月12日		天艺商旅	地理位置方便，干净整洁
9.6		kao-hsiung	2018年10月13日		帕铂舍旅	就在高雄车站旁边，从前站穿到后站，酒店就在旁边。
10		kao-hsiung	2018年10月13日		帕铂舍旅	还是很好 睡得很舒服
10		kao-hsiung	2017年12月25日		秝芯旅店六合馆	很好12分！！！
8.3		kao-hsiung	2017年12月20日		秝芯旅店六合馆	内饰有创意， 早餐不错
9.6		t-ai-pei	2018年5月12日		公寓10F	很棒！
10		kao-hsiung	2019年3月31日		住饭店	非常满意的一次住宿
10		kao-hsiung	2019年3月26日		住饭店	房间足够大，干净，很有设计感，捷运美丽岛站出来就是，交通很方便
6.3		kao-hsiung	2017年12月5日		高雄中央公园英迪格酒店	服务和设施有待改进
9.2		kao-hsiung	2017年10月28日		高雄中央公园英迪格酒店	舒適又新的酒店
10		kao-hsiung	2018年1月23日		贝壳窝港都青年旅舍 - 高雄	1.
9.6		kao-hsiung	2018年1月20日		贝壳窝港都青年旅舍 - 高雄	下次有機會還要住這裡
10		t-ai-pei	2018年10月6日		信星青年旅馆 - 台北车站	无可挑剔
9.2		t-ai-pei	2018年10月6日		信星青年旅馆 - 台北车站	独身一人出游很理想 两个人还是慎重考虑
8.3		kao-hsiung	2018年10月30日		康桥商旅 - 六合夜市中正馆	不错的选择
10		kao-hsiung	2018年10月23日		康桥商旅 - 六合夜市中正馆	超高性价比的康桥商旅
9.6		kao-hsiung	2018年4月19日		Greet Inn 喜迎旅店	干净，方便
8.8		kao-hsiung	2018年3月12日		Greet Inn 喜迎旅店	服务质量很好
9.2		kao-hsiung	2018年10月10日		帕铂舍旅	酒店新，工业风的装修风格很赞。
10		kao-hsiung	2018年10月8日		帕铂舍旅	早餐特别好吃，入住了两天，还担心是否会给一样的...
10		kao-hsiung	2017年12月9日		秝芯旅店六合馆	非常棒，强烈推荐
9.2		kao-hsiung	2017年11月18日		秝芯旅店六合馆	性价比高，非常推荐
5.8		t-ai-pei	2018年5月5日		公寓10F	前台妹子很热情，服务不错，有早餐提供，酒店位置优越...
9.6		t-ai-pei	2018年4月20日		公寓10F	交通方便，性价比超高
9.2		kao-hsiung	2019年3月22日		住饭店	住宿很舒适，服务也很好，地点去哪里都方便
10		kao-hsiung	2019年3月8日		住饭店	就在美丽岛车站旁边，距离六合夜市很近，步行大概10分钟哦...
9.6		kao-hsiung	2017年10月23日		高雄中央公园英迪格酒店	安静舒适、交通便利
9.6		kao-hsiung	2017年9月14日		高雄中央公园英迪格酒店	不错
10		kao-hsiung	2018年1月19日		贝壳窝港都青年旅舍 - 高雄	很赞的一家青旅
8.3		kao-hsiung	2018年1月18日		贝壳窝港都青年旅舍 - 高雄	1、为了赶早上的航班才选了这里，交通很方便...
7.5		t-ai-pei	2018年10月3日		信星青年旅馆 - 台北车站	干净 位置的虽然靠近台北车站实际转车不是那么方便...
6.7		t-ai-pei	2018年10月3日		信星青年旅馆 - 台北车站	地理位置好
9.6		kao-hsiung	2018年10月6日		康桥商旅 - 六合夜市中正馆	早餐太丰盛了；
9.6		kao-hsiung	2018年10月4日		康桥商旅 - 六合夜市中正馆	推薦入住
9.6		kao-hsiung	2018年2月15日		Greet Inn 喜迎旅店	店员热情，态度好，还帮我叫了计程车，提行李
10		kao-hsiung	2018年2月12日		Greet Inn 喜迎旅店	空间大，床很舒服
8.8		kao-hsiung	2018年10月7日		帕铂舍旅	还行吧 值得入住
10		kao-hsiung	2018年10月6日		帕铂舍旅	服务很好环境总体来说还是满意的 下次还会入住
10		kao-hsiung	2017年11月17日		秝芯旅店六合馆	前台服务友好，设施齐全，房间空间大，墙面装饰可爱。
8.8		kao-hsiung	2017年11月16日		秝芯旅店六合馆	亲子入住的首选
8.3		t-ai-pei	2018年4月9日		公寓10F	行李比较多的女生请不要从Y17口出，超级长的楼梯。
10		t-ai-pei	2018年3月6日		公寓10F	2月24号在台北暴走了一天好累...
7.5		kao-hsiung	2019年2月20日		住饭店	值得推荐
7.1		kao-hsiung	2019年2月18日		住饭店	地理位置好，去哪都方便。
10		kao-hsiung	2017年8月14日		高雄中央公园英迪格酒店	INDIGO酒店房间的设计与以往一般的酒店不同，它带着独自特别的艺术感
10		kao-hsiung	2017年8月1日		高雄中央公园英迪格酒店	房间舒适，整洁，设计感极强，浴室化妆间也是超级喜欢。
8.8		kao-hsiung	2018年1月8日		贝壳窝港都青年旅舍 - 高雄	化妆室很大，洗澡的地方很多，地理位置超级好！
8.3		kao-hsiung	2018年1月4日		贝壳窝港都青年旅舍 - 高雄	很棒的青旅
5.8		t-ai-pei	2018年10月3日		信星青年旅馆 - 台北车站	没有达到预期，但满足基本住宿需求。
